"type","year","jul","hm","airt","rh","dewp","prec","slrr","parr","netr","bar","wspd","wres","wdir","wdev","gspd","s10t","date","time","dt"
101,2014,154,1100,26.39,49.48,14.98,0,879,1835,577.2,1010,2.236,1.569,136,44.19,5.586,15.77,"2014-06-03","11:00:00",(14-06-03 11:00:00)
101,2014,154,1115,26.51,48.18,14.68,0,800,1667,540.9,1010,1.829,1.229,118.1,46.31,3.92,15.85,"2014-06-03","11:15:00",(14-06-03 11:15:00)
101,2014,154,1130,26.58,46.87,14.32,0,678.8,1375,454.4,1010,2.093,1.499,142.5,43.07,4.9,15.94,"2014-06-03","11:30:00",(14-06-03 11:30:00)
101,2014,154,1145,26.35,47.78,14.4,0,422.5,866,258,1010,2.306,2.133,167.7,22.11,5.488,16.03,"2014-06-03","11:45:00",(14-06-03 11:45:00)
101,2014,154,1200,26.18,48.31,14.42,0,526.2,1061,330.2,1010,2.094,1.742,148.2,33.01,4.802,16.13,"2014-06-03","12:00:00",(14-06-03 12:00:00)
101,2014,154,1215,26.5,48.98,14.93,0,807,1669,528,1010,2.162,1.878,145.7,29.3,4.802,16.23,"2014-06-03","12:15:00",(14-06-03 12:15:00)
101,2014,154,1230,26.89,47.75,14.88,0,936,1953,622.5,1010,2.559,2.139,163.8,32.75,6.664,16.33,"2014-06-03","12:30:00",(14-06-03 12:30:00)
101,2014,154,1245,27.04,47.46,14.92,0,906,1897,613,1009,2.552,2.185,163.5,30.71,7.06,16.43,"2014-06-03","12:45:00",(14-06-03 12:45:00)
101,2014,154,1300,27.16,47.06,14.9,0,883,1840,573.9,1009,2.302,1.967,159.9,30.88,5.39,16.53,"2014-06-03","13:00:00",(14-06-03 13:00:00)
101,2014,154,1315,27.31,46.05,14.7,0,867,1791,569.8,1009,2.121,1.857,165.3,28.54,4.802,16.62,"2014-06-03","13:15:00",(14-06-03 13:15:00)
101,2014,154,1330,27.36,45.48,14.55,0,843,1746,524,1008,2.23,1.91,161.9,30.24,6.272,16.72,"2014-06-03","13:30:00",(14-06-03 13:30:00)
101,2014,154,1345,27.26,45.2,14.37,0,519.2,1117,325.3,1008,2.513,2.052,158.2,34.66,7.06,16.82,"2014-06-03","13:45:00",(14-06-03 13:45:00)
101,2014,154,1400,27.31,45.05,14.37,0,757,1535,490.2,1008,2.602,2.421,167.5,21.36,5.88,16.92,"2014-06-03","14:00:00",(14-06-03 14:00:00)
101,2014,154,1415,27.53,44.81,14.48,0,715,1444,483.3,1008,2.208,1.795,135,35.06,6.076,17.03,"2014-06-03","14:15:00",(14-06-03 14:15:00)
101,2014,154,1430,26.95,46.21,14.44,0,581.5,1199,364.7,1007,3.028,2.687,157.9,27.14,7.45,17.14,"2014-06-03","14:30:00",(14-06-03 14:30:00)
101,2014,154,1445,26.49,48.06,14.62,0,273.7,577.8,161.4,1007,1.878,1.586,140.8,31.93,4.606,17.24,"2014-06-03","14:45:00",(14-06-03 14:45:00)
101,2014,154,1500,26.49,47.88,14.57,0,459.4,933,279.2,1007,2.325,1.958,140.9,32.2,5.488,17.33,"2014-06-03","15:00:00",(14-06-03 15:00:00)
101,2014,154,1515,26.84,46.76,14.52,0,486.1,1036,297.4,1007,2.711,2.398,166.2,27.5,7.55,17.42,"2014-06-03","15:15:00",(14-06-03 15:15:00)
101,2014,154,1530,26.94,45.83,14.3,0,337.1,741,200.4,1007,2.701,2.465,166.5,23.93,5.88,17.51,"2014-06-03","15:30:00",(14-06-03 15:30:00)
101,2014,154,1545,26.14,48,14.29,0,164.5,341.9,90.9,1007,2.311,1.994,136.2,29.98,5.488,17.59,"2014-06-03","15:45:00",(14-06-03 15:45:00)
101,2014,154,1600,25.92,49.69,14.62,0,227.6,442,128.3,1007,1.914,1.7,142,27.05,5.586,17.66,"2014-06-03","16:00:00",(14-06-03 16:00:00)
101,2014,154,1615,25.84,50.82,14.89,0,194.7,408.3,110,1007,2.085,1.738,126.2,33.07,6.076,17.72,"2014-06-03","16:15:00",(14-06-03 16:15:00)
101,2014,154,1630,25.17,52.87,14.89,0,246.9,530.3,139.7,1007,2.653,2.335,122.4,28.07,5.978,17.78,"2014-06-03","16:30:00",(14-06-03 16:30:00)
101,2014,154,1645,24.73,54.56,14.98,0,205.8,443.4,104.4,1007,2.103,1.755,112.2,32.93,6.076,17.83,"2014-06-03","16:45:00",(14-06-03 16:45:00)
101,2014,154,1700,24.99,53.67,14.96,0,251,504.2,127.8,1006,2.438,2.096,109.8,30.19,6.958,17.87,"2014-06-03","17:00:00",(14-06-03 17:00:00)
101,2014,154,1715,25.07,54.21,15.19,0,205.5,424.8,97.8,1006,2.393,2.026,137.4,31.69,7.55,17.91,"2014-06-03","17:15:00",(14-06-03 17:15:00)
101,2014,154,1730,24.07,56.98,15.04,0,81.8,191.9,22.2,1006,3.179,2.83,151,26.85,7.64,17.94,"2014-06-03","17:30:00",(14-06-03 17:30:00)
101,2014,154,1745,23.11,59.55,14.82,0,49.97,113.2,18.71,1007,2.785,2.484,158.8,26.62,5.978,17.96,"2014-06-03","17:45:00",(14-06-03 17:45:00)
101,2014,154,1800,22.47,60.17,14.39,0,41.75,81.8,14.35,1007,3.145,2.775,157.4,27.77,7.55,17.98,"2014-06-03","18:00:00",(14-06-03 18:00:00)
101,2014,154,1815,21.91,61.53,14.2,0,21.21,49.74,0.105,1007,2.883,2.559,164.3,27.07,6.174,17.99,"2014-06-03","18:15:00",(14-06-03 18:15:00)
101,2014,154,1830,21.42,62.57,14,0,5.455,21.92,-9.8,1007,2.402,2.084,152,29.47,5.586,17.99,"2014-06-03","18:30:00",(14-06-03 18:30:00)
101,2014,154,1845,20.82,63.08,13.56,0,5.221,23.93,-27.35,1007,2.587,2.296,147.4,27.15,8.33,18,"2014-06-03","18:45:00",(14-06-03 18:45:00)
101,2014,154,1900,20.26,64.52,13.37,0,3.904,17.77,-34.76,1008,2.185,1.958,158.1,26.08,5.488,18,"2014-06-03","19:00:00",(14-06-03 19:00:00)
101,2014,154,1915,19.87,66.08,13.37,0,0.916,4.445,-13.07,1008,1.95,1.826,169.8,20.37,4.41,17.99,"2014-06-03","19:15:00",(14-06-03 19:15:00)
101,2014,154,1930,19.58,67.03,13.31,0,0.005,0.301,-27.59,1008,1.741,1.504,157.4,29.89,4.116,17.98,"2014-06-03","19:30:00",(14-06-03 19:30:00)
101,2014,154,1945,18.74,72.3,13.64,0.508,0,0.117,-77.2,1008,1.924,1.656,137.5,30.21,4.704,17.96,"2014-06-03","19:45:00",(14-06-03 19:45:00)
101,2014,154,2000,17.35,80.3,13.94,0,0,0.067,-56.51,1008,1.407,1.236,118.5,28.14,3.92,17.94,"2014-06-03","20:00:00",(14-06-03 20:00:00)
101,2014,154,2015,16.79,82.7,13.86,0,0,0.042,-66.52,1008,1.698,1.57,121.1,22.28,3.724,17.92,"2014-06-03","20:15:00",(14-06-03 20:15:00)
101,2014,154,2030,16.51,83.4,13.7,0,0,0.039,-58.04,1008,1.386,1.24,116.5,26.26,4.018,17.89,"2014-06-03","20:30:00",(14-06-03 20:30:00)
101,2014,154,2045,16.38,82.6,13.43,0,0,0.022,-60.1,1008,1.567,1.402,110,26.26,4.606,17.86,"2014-06-03","20:45:00",(14-06-03 20:45:00)
101,2014,154,2100,16.37,81.9,13.28,0,0,0.022,-53.7,1008,1.39,1.194,97.1,30.21,3.92,17.84,"2014-06-03","21:00:00",(14-06-03 21:00:00)
101,2014,154,2115,16.32,82,13.25,0,0,0.015,-46.67,1008,1.488,1.322,119.1,26.96,3.136,17.81,"2014-06-03","21:15:00",(14-06-03 21:15:00)
101,2014,154,2130,16.21,82.4,13.22,0,0,0.012,-36.64,1008,1.169,1.035,105.2,27.13,3.234,17.79,"2014-06-03","21:30:00",(14-06-03 21:30:00)
101,2014,154,2145,16.19,81.6,13.06,0,0,0.017,-37.94,1008,1.514,1.373,102.6,24.71,3.822,17.75,"2014-06-03","21:45:00",(14-06-03 21:45:00)
101,2014,154,2200,16.11,81.6,12.97,0,0,0.014,-31.4,1008,1.214,1.089,105.7,25.92,2.94,17.72,"2014-06-03","22:00:00",(14-06-03 22:00:00)
101,2014,154,2215,16.03,81.8,12.94,0,0,0.009,-30.68,1007,1.364,1.205,103.7,27.62,4.018,17.69,"2014-06-03","22:15:00",(14-06-03 22:15:00)
101,2014,154,2230,15.96,82.2,12.95,0,0,0.007,-22.99,1007,1.085,0.917,142,31.66,3.234,17.66,"2014-06-03","22:30:00",(14-06-03 22:30:00)
101,2014,154,2245,15.96,82.6,13.02,0,0,0.005,-25.47,1007,1.147,1.062,145.3,21.79,2.94,17.62,"2014-06-03","22:45:00",(14-06-03 22:45:00)
101,2014,154,2300,15.99,82.4,13.01,0,0,0.01,-19.11,1007,0.658,0.573,142.3,27.42,2.352,17.59,"2014-06-03","23:00:00",(14-06-03 23:00:00)
101,2014,154,2315,15.81,84.1,13.15,0.762,0,0.007,-34.5,1007,1.352,1.173,89.8,29.27,2.94,17.56,"2014-06-03","23:15:00",(14-06-03 23:15:00)
101,2014,154,2330,15.18,89.6,13.51,1.524,0,0.006,-17.49,1007,1.959,1.763,101.2,25.6,5.586,17.52,"2014-06-03","23:30:00",(14-06-03 23:30:00)
101,2014,154,2345,14.84,92.6,13.67,0.762,0,0.011,-15.51,1006,2.165,1.826,132.5,32.05,5.978,17.49,"2014-06-03","23:45:00",(14-06-03 23:45:00)
101,2014,154,2400,14.79,93.5,13.77,0.762,0,0.021,-7.48,1007,1.286,1.043,212.3,35.1,3.822,17.45,"2014-06-04","00:00:00",(14-06-04 00:00:00)
101,2014,155,15,14.74,94.2,13.83,0.762,0,0.016,-11.94,1007,1.507,1.314,126.8,29.04,3.528,17.42,"2014-06-04","00:15:00",(14-06-04 00:15:00)
101,2014,155,30,14.66,94.6,13.82,0.254,0,0.01,-15.14,1006,1.469,1.302,104.1,27.17,3.822,17.39,"2014-06-04","00:30:00",(14-06-04 00:30:00)
101,2014,155,45,14.63,94.8,13.81,0,0,0.012,-15.02,1006,1.653,1.489,104.6,25.53,4.41,17.35,"2014-06-04","00:45:00",(14-06-04 00:45:00)
101,2014,155,100,14.61,94.9,13.82,0,0,0.007,-13.24,1006,1.265,0.954,103.7,40.17,3.234,17.32,"2014-06-04","01:00:00",(14-06-04 01:00:00)
101,2014,155,115,14.66,95.1,13.89,0,0,0.01,-8.02,1006,0.737,0.41,176.2,52.91,2.058,17.28,"2014-06-04","01:15:00",(14-06-04 01:15:00)
101,2014,155,130,14.66,95.2,13.91,0,0,0.006,-4.449,1006,0.434,0.367,0.573,29.52,1.274,17.25,"2014-06-04","01:30:00",(14-06-04 01:30:00)
101,2014,155,145,14.67,95.3,13.93,0,0,0.007,-6.545,1006,0.933,0.832,106.9,25.37,2.646,17.21,"2014-06-04","01:45:00",(14-06-04 01:45:00)
101,2014,155,200,14.65,95.3,13.92,0,0,0.007,-7.49,1006,0.969,0.85,98.6,27.76,2.156,17.18,"2014-06-04","02:00:00",(14-06-04 02:00:00)
101,2014,155,215,14.61,95.4,13.89,0,0,0.01,-8.82,1006,1.23,1.092,95.5,27.11,3.43,17.15,"2014-06-04","02:15:00",(14-06-04 02:15:00)
101,2014,155,230,14.57,95.4,13.86,0,0,0.006,-6.916,1006,0.749,0.602,102.4,34.01,2.156,17.12,"2014-06-04","02:30:00",(14-06-04 02:30:00)
101,2014,155,245,14.56,95.5,13.86,0,0,0.011,-6.39,1006,0.51,0.35,329,44.66,0.882,17.08,"2014-06-04","02:45:00",(14-06-04 02:45:00)
101,2014,155,300,14.59,95.5,13.89,0,0,0.007,-6.547,1006,0.757,0.243,167.4,63.68,1.568,17.05,"2014-06-04","03:00:00",(14-06-04 03:00:00)
101,2014,155,315,14.57,95.5,13.88,0,0,0.007,-5.978,1006,0.735,0.647,150.2,27.89,1.666,17.03,"2014-06-04","03:15:00",(14-06-04 03:15:00)
101,2014,155,330,14.56,95.6,13.87,0,0,0.007,-7.19,1006,1.527,1.425,160.5,20.94,3.136,17,"2014-06-04","03:30:00",(14-06-04 03:30:00)
101,2014,155,345,14.37,95.6,13.69,0,0,0.007,-6.939,1006,0.886,0.555,186.6,47.06,3.626,16.97,"2014-06-04","03:45:00",(14-06-04 03:45:00)
101,2014,155,400,14.3,95.7,13.62,0.254,0.022,0.093,-5.587,1006,0.753,0.593,111.8,35.39,2.744,16.94,"2014-06-04","04:00:00",(14-06-04 04:00:00)
101,2014,155,415,14.28,95.7,13.62,0.254,1.073,1.343,-5.393,1006,1.028,0.895,177.8,27.74,2.842,16.92,"2014-06-04","04:15:00",(14-06-04 04:15:00)
101,2014,155,430,14.24,95.8,13.58,0,4.738,6.919,-5.434,1006,1.283,1.153,166.4,25.4,3.43,16.89,"2014-06-04","04:30:00",(14-06-04 04:30:00)
101,2014,155,445,14.15,95.8,13.5,0,11.79,20.09,-3.552,1006,1.082,0.985,151.9,23.75,2.842,16.87,"2014-06-04","04:45:00",(14-06-04 04:45:00)
101,2014,155,500,14.1,95.8,13.45,0,27.74,51.24,1.261,1006,1.112,0.963,138.1,29.6,2.254,16.84,"2014-06-04","05:00:00",(14-06-04 05:00:00)
101,2014,155,515,14.12,95.8,13.47,0,27.3,55.52,6.006,1006,0.905,0.826,91.4,23.84,2.058,16.82,"2014-06-04","05:15:00",(14-06-04 05:15:00)
101,2014,155,530,14.21,95.8,13.56,0,42.07,86.9,10.22,1006,1.393,1.29,100.4,22.04,2.842,16.79,"2014-06-04","05:30:00",(14-06-04 05:30:00)
101,2014,155,545,14.28,95.8,13.63,0,31.24,63.39,5.228,1006,0.598,0.466,104.6,33.91,2.058,16.77,"2014-06-04","05:45:00",(14-06-04 05:45:00)
101,2014,155,600,14.03,95.8,13.38,0,21.72,46.2,1.185,1007,1.261,1.101,98.7,28.91,2.646,16.75,"2014-06-04","06:00:00",(14-06-04 06:00:00)
101,2014,155,615,13.66,95.7,13,0,25.52,56.77,4.409,1007,1.415,1.3,116.7,23.1,3.038,16.73,"2014-06-04","06:15:00",(14-06-04 06:15:00)
101,2014,155,630,13.33,95.8,12.67,0,40.85,87,10.9,1006,1.585,1.431,104,25.16,3.234,16.71,"2014-06-04","06:30:00",(14-06-04 06:30:00)
101,2014,155,645,13.01,95.8,12.37,0,63.75,136.9,21.38,1006,1.667,1.491,103.8,26.17,3.528,16.68,"2014-06-04","06:45:00",(14-06-04 06:45:00)
101,2014,155,700,12.93,95.8,12.29,0,106.5,220.1,36.34,1007,1.469,1.225,124.2,33.03,3.332,16.67,"2014-06-04","07:00:00",(14-06-04 07:00:00)
101,2014,155,715,12.97,95.8,12.33,0,175.2,361.1,69.38,1007,1.634,1.462,108.8,26.27,3.43,16.65,"2014-06-04","07:15:00",(14-06-04 07:15:00)
101,2014,155,730,13.42,95.7,12.76,0,248.8,515.4,99.5,1007,1.149,0.943,125.7,34.16,3.136,16.63,"2014-06-04","07:30:00",(14-06-04 07:30:00)
101,2014,155,745,13.83,95.2,13.09,0,197.2,407.2,69.94,1007,0.996,0.835,139.4,32.05,2.646,16.62,"2014-06-04","07:45:00",(14-06-04 07:45:00)
101,2014,155,800,13.78,94.1,12.86,0,115.5,241.6,34.96,1007,1,0.916,145.2,23.45,2.646,16.6,"2014-06-04","08:00:00",(14-06-04 08:00:00)
101,2014,155,815,13.77,93.9,12.82,0,136.8,290,55.02,1007,1.145,1.028,130.9,25.98,2.45,16.59,"2014-06-04","08:15:00",(14-06-04 08:15:00)
101,2014,155,830,13.95,93.9,13,0,213.8,455.4,99.5,1007,1.492,1.358,126.1,24.21,3.43,16.58,"2014-06-04","08:30:00",(14-06-04 08:30:00)
101,2014,155,845,14.1,93.5,13.08,0,246.1,517.5,117.6,1007,1.4,1.256,113.7,25.95,3.234,16.57,"2014-06-04","08:45:00",(14-06-04 08:45:00)
101,2014,155,900,14.45,93.3,13.4,0,283.7,593.2,142.8,1007,1.053,0.792,131.6,40.13,2.646,16.57,"2014-06-04","09:00:00",(14-06-04 09:00:00)
101,2014,155,915,15.03,92,13.75,0,322.6,693.7,176.5,1007,1.202,1.079,147.9,25.85,2.646,16.57,"2014-06-04","09:15:00",(14-06-04 09:15:00)
101,2014,155,930,15.53,90.4,13.98,0,302.2,653.3,164.4,1006,1.278,1.074,156.9,32.11,3.234,16.57,"2014-06-04","09:30:00",(14-06-04 09:30:00)
101,2014,155,945,15.66,89.4,13.94,0,203.1,432.7,107.8,1007,0.99,0.643,180.6,47.42,1.96,16.58,"2014-06-04","09:45:00",(14-06-04 09:45:00)
101,2014,155,1000,15.71,89.9,14.07,0,165.2,338.7,86.7,1006,0.89,0.807,164,23.88,2.352,16.58,"2014-06-04","10:00:00",(14-06-04 10:00:00)
101,2014,155,1015,15.82,89.9,14.17,0,252,502.3,142.1,1006,1.164,1.041,174.8,26.34,2.254,16.59,"2014-06-04","10:15:00",(14-06-04 10:15:00)
101,2014,155,1030,16.49,87.9,14.49,0,329.7,669.1,200,1006,0.703,0.61,235.3,27.9,2.156,16.6,"2014-06-04","10:30:00",(14-06-04 10:30:00)
101,2014,155,1045,17.35,85.1,14.84,0,553.7,1155,350.9,1006,1.206,0.964,184.4,36.06,2.548,16.62,"2014-06-04","10:45:00",(14-06-04 10:45:00)
101,2014,155,1100,17.71,83.3,14.86,0,405.1,815,262.8,1006,1.44,1.114,215.8,38.18,3.136,16.63,"2014-06-04","11:00:00",(14-06-04 11:00:00)
101,2014,155,1115,17.72,83.7,14.95,0,409.2,809,261.2,1006,1.584,1.384,191.2,28.76,3.528,16.65,"2014-06-04","11:15:00",(14-06-04 11:15:00)
101,2014,155,1130,17.99,82.7,15.02,0,430.5,860,281,1006,1.587,1.219,194.1,38.9,4.606,16.68,"2014-06-04","11:30:00",(14-06-04 11:30:00)
101,2014,155,1145,18.42,81.7,15.25,0,405.6,811,271,1005,1.261,0.969,243.6,38.86,3.626,16.7,"2014-06-04","11:45:00",(14-06-04 11:45:00)
101,2014,155,1200,18.58,80.4,15.16,0,441.6,876,296.8,1005,1.149,0.866,220.7,39.4,3.038,16.73,"2014-06-04","12:00:00",(14-06-04 12:00:00)
101,2014,155,1215,18.83,80.6,15.44,0,392.6,762,251.4,1005,1.032,0.792,232.8,38.62,3.038,16.76,"2014-06-04","12:15:00",(14-06-04 12:15:00)
101,2014,155,1230,19.12,78.5,15.3,0,569.4,1168,375.2,1005,1.186,0.922,194.7,37.51,3.528,16.8,"2014-06-04","12:30:00",(14-06-04 12:30:00)
101,2014,155,1245,19.51,78.5,15.68,0,593.8,1202,379.3,1005,1.426,1.131,169.6,36.45,3.626,16.84,"2014-06-04","12:45:00",(14-06-04 12:45:00)
101,2014,155,1300,19.73,76.8,15.56,0,472.7,962,293.4,1005,1.61,1.389,186.5,29.94,4.214,16.88,"2014-06-04","13:00:00",(14-06-04 13:00:00)
101,2014,155,1315,19.68,76.7,15.49,0,446.5,892,270,1005,1.706,1.604,173.5,19.83,3.822,16.92,"2014-06-04","13:15:00",(14-06-04 13:15:00)
101,2014,155,1330,19.93,76.7,15.74,0,475.2,961,278.1,1005,1.431,1.242,164.1,29.4,3.528,16.96,"2014-06-04","13:30:00",(14-06-04 13:30:00)
101,2014,155,1345,20.21,75.2,15.69,0,513.9,1034,308.1,1005,1.291,0.934,153.5,42.24,3.528,17.01,"2014-06-04","13:45:00",(14-06-04 13:45:00)
101,2014,155,1400,20.45,73.8,15.62,0,606.1,1207,382.1,1004,1.63,1.522,166.6,20.91,3.724,17.06,"2014-06-04","14:00:00",(14-06-04 14:00:00)
101,2014,155,1415,20.57,72.8,15.53,0,404.4,810,245.2,1004,1.546,1.401,167,24.31,3.234,17.11,"2014-06-04","14:15:00",(14-06-04 14:15:00)
101,2014,155,1430,20.81,72.2,15.64,0,461.7,921,278.4,1004,0.998,0.774,173.2,37.03,3.038,17.16,"2014-06-04","14:30:00",(14-06-04 14:30:00)
101,2014,155,1445,21.02,71,15.58,0,341.2,670.8,206.3,1004,1.19,0.935,191.8,36.94,2.94,17.22,"2014-06-04","14:45:00",(14-06-04 14:45:00)
101,2014,155,1500,21.35,71.4,15.98,0,494.7,979,305.9,1004,1.139,0.918,235.9,35.26,2.842,17.27,"2014-06-04","15:00:00",(14-06-04 15:00:00)
101,2014,155,1515,21.64,69.15,15.76,0,368.9,741,223.2,1004,1.082,0.916,229.3,31.43,2.94,17.32,"2014-06-04","15:15:00",(14-06-04 15:15:00)
101,2014,155,1530,21.41,70.7,15.89,0,300.3,613,167.1,1004,0.997,0.808,240.5,34.5,2.94,17.38,"2014-06-04","15:30:00",(14-06-04 15:30:00)
101,2014,155,1545,21.32,71.9,16.08,0,289.2,594.3,150.9,1004,0.995,0.708,221.5,43.06,3.136,17.43,"2014-06-04","15:45:00",(14-06-04 15:45:00)
101,2014,155,1600,21.32,71.6,16,0,283.6,576.2,143.7,1004,0.725,0.587,205.7,34.21,1.96,17.48,"2014-06-04","16:00:00",(14-06-04 16:00:00)
101,2014,155,1615,21.29,72.7,16.2,0,242.8,487.5,123.1,1004,1.296,1.026,194.5,36.77,2.842,17.53,"2014-06-04","16:15:00",(14-06-04 16:15:00)
101,2014,155,1630,21.35,73,16.33,0,312.6,622.5,172.4,1004,0.934,0.812,211.7,27.49,2.646,17.57,"2014-06-04","16:30:00",(14-06-04 16:30:00)
101,2014,155,1645,21.79,70.8,16.27,0,348.7,716,184.2,1003,1.243,1.013,204.9,34.72,2.744,17.61,"2014-06-04","16:45:00",(14-06-04 16:45:00)
101,2014,155,1700,21.23,71.1,15.78,0,134,296,47.12,1003,0.951,0.823,182.4,28.52,2.254,17.66,"2014-06-04","17:00:00",(14-06-04 17:00:00)
101,2014,155,1715,20.66,74.3,15.94,0,126.4,259,51.21,1003,1.121,0.981,166.2,28.63,2.352,17.69,"2014-06-04","17:15:00",(14-06-04 17:15:00)
101,2014,155,1730,20.14,79,16.39,0,102.2,206.6,32.91,1003,1.27,1.195,147.7,19.51,2.744,17.72,"2014-06-04","17:30:00",(14-06-04 17:30:00)
101,2014,155,1745,19.71,81.9,16.54,0,76.2,149.4,21.12,1003,0.804,0.68,142.1,31.44,2.156,17.76,"2014-06-04","17:45:00",(14-06-04 17:45:00)
101,2014,155,1800,19.54,82,16.4,0,70.5,141.4,10.86,1004,0.651,0.546,231.6,31.26,2.058,17.78,"2014-06-04","18:00:00",(14-06-04 18:00:00)
101,2014,155,1815,19.43,73.7,14.63,0,57.4,116.2,-2.838,1004,0.392,0.122,349.8,59.55,1.764,17.8,"2014-06-04","18:15:00",(14-06-04 18:15:00)
101,2014,155,1830,18.56,79.1,14.88,0,42.51,85.2,-13.32,1004,0.459,0.443,70.3,14.92,0.882,17.82,"2014-06-04","18:30:00",(14-06-04 18:30:00)
101,2014,155,1845,17.66,82,14.57,0,34,65.44,-17.5,1004,0.565,0.549,61.2,13.5,0.882,17.84,"2014-06-04","18:45:00",(14-06-04 18:45:00)
101,2014,155,1900,16.87,81.1,13.62,0,15.63,32.32,-29.22,1004,0.577,0.572,69.61,8.13,0.98,17.85,"2014-06-04","19:00:00",(14-06-04 19:00:00)
101,2014,155,1915,16.35,81,13.09,0,5.748,12.95,-31.41,1003,0.498,0.465,57.36,20.51,1.176,17.85,"2014-06-04","19:15:00",(14-06-04 19:15:00)
101,2014,155,1930,16.07,79.3,12.49,0,1.355,3.794,-31.82,1003,0.39,0.273,38.52,40.7,1.47,17.85,"2014-06-04","19:30:00",(14-06-04 19:30:00)
101,2014,155,1945,15.8,77.7,11.93,0,0.436,0.668,-32.29,1003,0.688,0.653,66.86,18.35,1.078,17.85,"2014-06-04","19:45:00",(14-06-04 19:45:00)
101,2014,155,2000,15.38,78,11.58,0,0,0.047,-30.13,1003,0.789,0.78,73.8,8.66,1.176,17.84,"2014-06-04","20:00:00",(14-06-04 20:00:00)
101,2014,155,2015,15.04,81,11.81,0,0,0.028,-29.7,1004,0.756,0.749,55.74,7.96,1.176,17.83,"2014-06-04","20:15:00",(14-06-04 20:15:00)
101,2014,155,2030,14.86,86.1,12.57,0,0,0.064,-30.11,1004,0.798,0.79,49.11,8.17,1.078,17.82,"2014-06-04","20:30:00",(14-06-04 20:30:00)
101,2014,155,2045,14.75,85.6,12.37,0,0,0.035,-31.43,1004,0.863,0.848,67.96,10.58,1.568,17.8,"2014-06-04","20:45:00",(14-06-04 20:45:00)
101,2014,155,2100,14.56,86.7,12.39,0,0,0.045,-31.75,1004,0.8,0.794,47.03,7.54,1.274,17.77,"2014-06-04","21:00:00",(14-06-04 21:00:00)
101,2014,155,2115,14.6,91.4,13.23,0,0,0.055,-28.5,1004,1.022,0.993,53.38,13.72,1.862,17.74,"2014-06-04","21:15:00",(14-06-04 21:15:00)
101,2014,155,2130,14.82,92.7,13.67,0,0,0.071,-29.09,1004,1.083,1.05,50.67,14.12,2.058,17.71,"2014-06-04","21:30:00",(14-06-04 21:30:00)
101,2014,155,2145,14.9,93.2,13.83,0,0,0.073,-30.42,1004,1.144,1.113,57.25,13.34,2.156,17.68,"2014-06-04","21:45:00",(14-06-04 21:45:00)
101,2014,155,2200,15.03,93.9,14.08,0,0,0.109,-25.12,1004,1.536,1.467,67.67,17.09,2.646,17.64,"2014-06-04","22:00:00",(14-06-04 22:00:00)
101,2014,155,2215,15.3,94.5,14.44,0,0,0.113,-21.84,1004,1.641,1.472,70.5,26.02,4.312,17.61,"2014-06-04","22:15:00",(14-06-04 22:15:00)
101,2014,155,2230,15.41,94.7,14.58,0,0,0.106,-23.31,1004,1.143,1.046,77.2,23.6,2.45,17.57,"2014-06-04","22:30:00",(14-06-04 22:30:00)
101,2014,155,2245,15.37,94.9,14.57,0,0,0.116,-21.05,1004,1.649,1.534,75.9,21.43,3.822,17.54,"2014-06-04","22:45:00",(14-06-04 22:45:00)
101,2014,155,2300,15.35,95.1,14.58,0,0,0.118,-10.95,1004,1.612,1.509,85.8,20.42,3.528,17.5,"2014-06-04","23:00:00",(14-06-04 23:00:00)
101,2014,155,2315,15.36,95.3,14.62,0,0,0.131,-14.42,1004,1.312,1.193,79.5,24.33,3.43,17.47,"2014-06-04","23:15:00",(14-06-04 23:15:00)
101,2014,155,2330,15.35,95.3,14.62,0,0,0.141,-15.37,1004,1.098,0.955,129.1,29.03,2.94,17.43,"2014-06-04","23:30:00",(14-06-04 23:30:00)
101,2014,155,2345,15.33,95.3,14.6,0,0,0.161,-22.82,1004,0.93,0.824,109.3,27.31,2.548,17.4,"2014-06-04","23:45:00",(14-06-04 23:45:00)
101,2014,155,2400,15.34,95.3,14.6,0,0,0.113,-22.23,1004,0.81,0.718,125.6,25.85,2.156,17.36,"2014-06-05","00:00:00",(14-06-05 00:00:00)
101,2014,156,15,15.32,95.3,14.59,0,0,0.122,-23.56,1004,0.845,0.738,121.2,28.67,2.254,17.33,"2014-06-05","00:15:00",(14-06-05 00:15:00)
101,2014,156,30,15.35,95.3,14.61,0,0,0.103,-22.47,1004,0.877,0.756,113.8,29.97,2.254,17.3,"2014-06-05","00:30:00",(14-06-05 00:30:00)
101,2014,156,45,15.35,95.3,14.62,0,0,0.119,-19.41,1003,1.206,1.083,97.6,25.93,2.646,17.26,"2014-06-05","00:45:00",(14-06-05 00:45:00)
101,2014,156,100,15.35,95.4,14.63,0,0,0.12,-20.12,1003,1.051,0.977,81.1,21.53,1.96,17.23,"2014-06-05","01:00:00",(14-06-05 01:00:00)
101,2014,156,115,15.27,95.4,14.55,0,0,0.14,-22.49,1003,1.08,0.993,88.7,23.03,2.156,17.2,"2014-06-05","01:15:00",(14-06-05 01:15:00)
101,2014,156,130,15.22,95.4,14.5,0,0,0.12,-21.12,1003,0.759,0.681,112.3,25.04,1.96,17.17,"2014-06-05","01:30:00",(14-06-05 01:30:00)
