STATION_NAME,DATE,YEAR,EVAP,MDPR,DAPR,PRCP,SNWD,SNOW,TMAX,TMIN,TOBS,WT09,WT14,WT07,WT01,WT06,WT05,WT11,WT04,WT16,WT08,WT18,WT03
AMHERST MA US,19560326,1956,NA,NA,NA,0,356,0,33,-83,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
AMHERST MA US,19560327,1956,NA,NA,NA,0,279,0,33,-56,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560328,1956,NA,NA,NA,0,203,0,72,-89,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560329,1956,NA,NA,NA,117,229,130,33,-78,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
AMHERST MA US,19560330,1956,NA,NA,NA,13,254,15,44,-11,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
AMHERST MA US,19560331,1956,NA,NA,NA,0,203,0,44,-22,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
AMHERST MA US,19560401,1956,NA,NA,NA,30,178,0,72,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560402,1956,NA,NA,NA,0,152,0,83,-61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560403,1956,NA,NA,NA,0,102,0,67,11,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560404,1956,NA,NA,NA,69,76,0,67,33,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560405,1956,NA,NA,NA,0,51,0,122,28,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560406,1956,NA,NA,NA,0,0,0,178,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560407,1956,NA,NA,NA,3,0,0,72,33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560408,1956,NA,NA,NA,201,203,203,39,-11,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560409,1956,NA,NA,NA,0,127,0,72,-17,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
AMHERST MA US,19560410,1956,NA,NA,NA,0,51,0,117,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560411,1956,NA,NA,NA,0,0,0,122,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560412,1956,NA,NA,NA,0,0,0,122,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560413,1956,NA,NA,NA,0,0,0,128,-6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560414,1956,NA,NA,NA,0,0,0,128,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560415,1956,NA,NA,NA,84,0,0,100,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560416,1956,NA,NA,NA,99,0,0,167,44,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560417,1956,NA,NA,NA,0,0,0,111,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560418,1956,NA,NA,NA,0,0,0,111,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560419,1956,NA,NA,NA,0,0,0,78,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560420,1956,NA,NA,NA,0,0,0,72,-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560421,1956,NA,NA,NA,0,0,0,100,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560422,1956,NA,NA,NA,0,0,0,117,33,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560423,1956,NA,NA,NA,112,0,38,72,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560424,1956,NA,NA,NA,0,0,0,83,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560425,1956,NA,NA,NA,0,0,0,139,-33,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560426,1956,NA,NA,NA,30,0,0,56,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560427,1956,NA,NA,NA,0,0,0,156,6,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560428,1956,NA,NA,NA,328,0,0,256,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560429,1956,NA,NA,NA,112,0,0,139,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560430,1956,NA,NA,NA,74,0,0,167,44,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560501,1956,NA,NA,NA,25,0,0,167,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560502,1956,NA,NA,NA,15,0,0,167,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560503,1956,NA,NA,NA,5,0,0,183,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560504,1956,NA,NA,NA,0,0,0,200,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560505,1956,NA,NA,NA,0,0,0,172,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560506,1956,NA,NA,NA,13,0,0,144,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560507,1956,NA,NA,NA,3,0,0,128,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560508,1956,NA,NA,NA,0,0,0,122,0,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560509,1956,NA,NA,NA,0,0,0,178,-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560510,1956,NA,NA,NA,25,0,0,178,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560511,1956,NA,NA,NA,0,0,0,183,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560512,1956,NA,NA,NA,0,0,0,278,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560513,1956,NA,NA,NA,0,0,0,289,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560514,1956,NA,NA,NA,3,0,0,178,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560515,1956,NA,NA,NA,0,0,0,222,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560516,1956,NA,NA,NA,0,0,0,200,33,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560517,1956,NA,NA,NA,0,0,0,133,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560518,1956,NA,NA,NA,25,0,0,111,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560519,1956,NA,NA,NA,18,0,0,200,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560520,1956,NA,NA,NA,0,0,0,194,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560521,1956,NA,NA,NA,0,0,0,211,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560522,1956,NA,NA,NA,0,0,0,267,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560523,1956,NA,NA,NA,51,0,0,211,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560524,1956,NA,NA,NA,0,0,0,128,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560525,1956,NA,NA,NA,0,0,0,161,-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560526,1956,NA,NA,NA,0,0,0,189,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560527,1956,NA,NA,NA,84,0,0,156,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560528,1956,NA,NA,NA,0,0,0,156,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560529,1956,NA,NA,NA,0,0,0,228,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560530,1956,NA,NA,NA,109,0,0,200,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560531,1956,NA,NA,NA,137,0,0,300,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560601,1956,NA,NA,NA,102,0,0,294,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560602,1956,NA,NA,NA,109,0,0,239,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560603,1956,NA,NA,NA,333,0,0,244,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560604,1956,NA,NA,NA,0,0,0,233,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560605,1956,NA,NA,NA,0,0,0,233,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560606,1956,NA,NA,NA,0,0,0,267,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560607,1956,NA,NA,NA,0,0,0,289,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560608,1956,NA,NA,NA,0,0,0,306,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560609,1956,NA,NA,NA,0,0,0,139,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560610,1956,NA,NA,NA,58,0,0,183,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560611,1956,NA,NA,NA,0,0,0,244,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560612,1956,NA,NA,NA,0,0,0,311,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560613,1956,NA,NA,NA,0,0,0,333,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560614,1956,NA,NA,NA,0,0,0,350,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560615,1956,NA,NA,NA,0,0,0,339,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560616,1956,NA,NA,NA,0,0,0,322,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560617,1956,NA,NA,NA,0,0,0,272,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560618,1956,NA,NA,NA,0,0,0,206,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560619,1956,NA,NA,NA,0,0,0,217,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560620,1956,NA,NA,NA,0,0,0,222,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560621,1956,NA,NA,NA,0,0,0,222,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560622,1956,NA,NA,NA,0,0,0,311,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560623,1956,NA,NA,NA,0,0,0,272,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560624,1956,NA,NA,NA,0,0,0,300,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560625,1956,NA,NA,NA,0,0,0,272,156,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560626,1956,NA,NA,NA,0,0,0,278,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560627,1956,NA,NA,NA,124,0,0,256,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560628,1956,NA,NA,NA,0,0,0,272,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560629,1956,NA,NA,NA,0,0,0,222,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560630,1956,NA,NA,NA,0,0,0,272,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560701,1956,NA,NA,NA,0,0,0,311,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560702,1956,NA,NA,NA,0,0,0,306,206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560703,1956,NA,NA,NA,0,0,0,311,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560704,1956,NA,NA,NA,0,0,0,244,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560705,1956,NA,NA,NA,229,0,0,150,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560706,1956,NA,NA,NA,18,0,0,150,128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560707,1956,NA,NA,NA,0,0,0,256,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560708,1956,NA,NA,NA,0,0,0,289,172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560709,1956,NA,NA,NA,69,0,0,300,200,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560710,1956,NA,NA,NA,0,0,0,278,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560711,1956,NA,NA,NA,0,0,0,289,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560712,1956,NA,NA,NA,0,0,0,272,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560713,1956,NA,NA,NA,208,0,0,278,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560714,1956,NA,NA,NA,23,0,0,272,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560715,1956,NA,NA,NA,0,0,0,278,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560716,1956,NA,NA,NA,25,0,0,222,144,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560717,1956,NA,NA,NA,0,0,0,233,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560718,1956,NA,NA,NA,0,0,0,267,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560719,1956,NA,NA,NA,0,0,0,283,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560720,1956,NA,NA,NA,0,0,0,239,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560721,1956,NA,NA,NA,89,0,0,200,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560722,1956,NA,NA,NA,10,0,0,239,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560723,1956,NA,NA,NA,0,0,0,294,200,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560724,1956,NA,NA,NA,66,0,0,289,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560725,1956,NA,NA,NA,0,0,0,294,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560726,1956,NA,NA,NA,0,0,0,267,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560727,1956,NA,NA,NA,0,0,0,289,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560728,1956,NA,NA,NA,0,0,0,300,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560729,1956,NA,NA,NA,0,0,0,228,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560730,1956,NA,NA,NA,0,0,0,239,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560731,1956,NA,NA,NA,0,0,0,256,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560801,1956,NA,NA,NA,0,0,0,267,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560802,1956,NA,NA,NA,0,0,0,244,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560803,1956,NA,NA,NA,0,0,0,256,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560804,1956,NA,NA,NA,0,0,0,289,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560805,1956,NA,NA,NA,0,0,0,283,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560806,1956,NA,NA,NA,0,0,0,250,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560807,1956,NA,NA,NA,0,0,0,278,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560808,1956,NA,NA,NA,168,0,0,300,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560809,1956,NA,NA,NA,0,0,0,322,150,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560810,1956,NA,NA,NA,112,0,0,306,194,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560811,1956,NA,NA,NA,0,0,0,300,189,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560812,1956,NA,NA,NA,0,0,0,261,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560813,1956,NA,NA,NA,81,0,0,256,139,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560814,1956,NA,NA,NA,0,0,0,283,178,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560815,1956,NA,NA,NA,0,0,0,289,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560816,1956,NA,NA,NA,0,0,0,300,106,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560817,1956,NA,NA,NA,0,0,0,322,167,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560818,1956,NA,NA,NA,94,0,0,322,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560819,1956,NA,NA,NA,0,0,0,289,183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560820,1956,NA,NA,NA,0,0,0,239,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560821,1956,NA,NA,NA,30,0,0,178,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560822,1956,NA,NA,NA,0,0,0,228,133,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560823,1956,NA,NA,NA,0,0,0,244,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560824,1956,NA,NA,NA,10,0,0,239,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560825,1956,NA,NA,NA,0,0,0,250,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560826,1956,NA,NA,NA,0,0,0,267,89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560827,1956,NA,NA,NA,0,0,0,278,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560828,1956,NA,NA,NA,13,0,0,311,106,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560829,1956,NA,NA,NA,0,0,0,289,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560830,1956,NA,NA,NA,91,0,0,178,139,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560831,1956,NA,NA,NA,89,0,0,183,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560901,1956,NA,NA,NA,10,0,0,222,161,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560902,1956,NA,NA,NA,328,0,0,256,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560903,1956,NA,NA,NA,0,0,0,267,122,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560904,1956,NA,NA,NA,0,0,0,272,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560905,1956,NA,NA,NA,0,0,0,300,144,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560906,1956,NA,NA,NA,335,0,0,256,178,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560907,1956,NA,NA,NA,0,0,0,206,117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560908,1956,NA,NA,NA,0,0,0,200,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560909,1956,NA,NA,NA,0,0,0,172,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560910,1956,NA,NA,NA,0,0,0,194,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560911,1956,NA,NA,NA,0,0,0,217,78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560912,1956,NA,NA,NA,69,0,0,233,133,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560913,1956,NA,NA,NA,0,0,0,267,156,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560914,1956,NA,NA,NA,3,0,0,261,150,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA
AMHERST MA US,19560915,1956,NA,NA,NA,69,0,0,172,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560916,1956,NA,NA,NA,135,0,0,111,94,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560917,1956,NA,NA,NA,99,0,0,144,94,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560918,1956,NA,NA,NA,0,0,0,161,61,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560919,1956,NA,NA,NA,0,0,0,183,28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560920,1956,NA,NA,NA,81,0,0,144,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560921,1956,NA,NA,NA,0,0,0,156,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560922,1956,NA,NA,NA,0,0,0,211,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560923,1956,NA,NA,NA,191,0,0,156,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
AMHERST MA US,19560924,1956,NA,NA,NA,53,0,0,194,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560925,1956,NA,NA,NA,0,0,0,144,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560926,1956,NA,NA,NA,0,0,0,144,22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560927,1956,NA,NA,NA,0,0,0,128,39,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
AMHERST MA US,19560928,1956,NA,NA,NA,38,0,0,128,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
